0,1,
0,99,
1,2,
1,10,
2,3,
3,4,
3,7,
3,9,
4,5,
5,6,
6,7,
7,8,
8,9,
9,10,
10,11,
11,12,
12,13,
13,14,
14,15,
14,18,
15,16,
16,17,
16,18,
17,18,
18,19,
19,20,
19,97,
20,21,
20,23,
21,22,
22,23,
23,24,
23,97,
24,25,
24,94,
25,26,
26,27,
26,90,
26,94,
27,28,
28,29,
28,65,
29,30,
30,31,
30,33,
30,38,
31,32,
32,33,
33,34,
34,35,
35,36,
36,37,
37,38,
38,39,
39,40,
39,63,
39,65,
40,41,
40,47,
40,62,
41,42,
41,44,
42,43,
43,44,
44,45,
45,46,
46,47,
47,48,
47,54,
47,55,
48,49,
48,54,
49,50,
49,52,
50,51,
51,52,
52,53,
53,54,
54,55,
55,56,
56,57,
56,59,
57,58,
58,59,
59,60,
60,61,
60,62,
61,62,
62,63,
63,64,
64,65,
65,66,
66,67,
66,90,
67,68,
67,76,
68,69,
68,70,
69,70,
70,71,
70,76,
71,72,
71,75,
72,73,
73,74,
74,75,
75,76,
76,77,
76,84,
76,87,
76,90,
77,78,
77,80,
77,82,
77,83,
78,79,
79,80,
80,81,
81,82,
82,83,
83,84,
84,85,
84,87,
85,86,
85,87,
86,87,
87,88,
87,90,
88,89,
88,90,
89,90,
90,91,
91,92,
91,94,
92,93,
92,94,
93,94,
94,95,
94,96,
94,97,
95,96,
96,97,
97,98,
97,99,
98,99,
