0,1,
0,199,
1,2,
2,3,
2,5,
2,10,
2,15,
2,192,
3,4,
4,5,
5,6,
6,7,
7,8,
7,10,
8,9,
9,10,
10,11,
10,14,
11,12,
12,13,
13,14,
14,15,
15,16,
15,20,
16,17,
17,18,
18,19,
19,20,
20,21,
21,22,
21,40,
22,23,
22,26,
23,24,
24,25,
25,26,
26,27,
27,28,
27,30,
27,38,
28,29,
29,30,
30,31,
30,36,
31,32,
32,33,
33,34,
34,35,
35,36,
36,37,
37,38,
38,39,
38,40,
39,40,
40,41,
40,178,
41,42,
42,43,
42,178,
43,44,
43,47,
43,178,
44,45,
45,46,
46,47,
47,48,
48,49,
48,178,
49,50,
49,141,
50,51,
50,139,
51,52,
51,103,
52,53,
52,102,
53,54,
54,55,
54,102,
55,56,
55,57,
55,100,
56,57,
57,58,
57,100,
58,59,
58,90,
59,60,
59,90,
60,61,
61,62,
61,90,
62,63,
62,64,
62,88,
63,64,
64,65,
65,66,
65,67,
65,85,
66,67,
67,68,
68,69,
68,83,
68,85,
69,70,
70,71,
70,79,
71,72,
71,78,
72,73,
72,78,
73,74,
73,75,
73,78,
74,75,
75,76,
75,78,
76,77,
77,78,
78,79,
79,80,
79,82,
80,81,
81,82,
82,83,
83,84,
84,85,
85,86,
86,87,
87,88,
88,89,
89,90,
90,91,
91,92,
92,93,
92,95,
92,100,
93,94,
94,95,
95,96,
95,99,
96,97,
97,98,
97,99,
98,99,
99,100,
100,101,
101,102,
102,103,
103,104,
104,105,
104,139,
105,106,
105,128,
105,129,
105,131,
105,132,
106,107,
106,112,
106,128,
107,108,
107,112,
108,109,
108,111,
108,112,
109,110,
110,111,
111,112,
112,113,
112,118,
112,125,
113,114,
114,115,
114,117,
115,116,
116,117,
117,118,
118,119,
118,124,
119,120,
119,124,
120,121,
121,122,
121,123,
122,123,
123,124,
124,125,
125,126,
125,128,
126,127,
127,128,
128,129,
129,130,
130,131,
131,132,
132,133,
133,134,
133,138,
134,135,
135,136,
136,137,
137,138,
138,139,
139,140,
139,141,
140,141,
141,142,
141,158,
141,159,
141,178,
142,143,
142,156,
143,144,
143,152,
143,155,
144,145,
144,152,
145,146,
145,152,
146,147,
146,152,
147,148,
147,152,
148,149,
148,151,
149,150,
150,151,
151,152,
152,153,
152,154,
152,155,
153,154,
154,155,
155,156,
156,157,
157,158,
158,159,
159,160,
159,161,
159,164,
159,174,
159,177,
160,161,
161,162,
161,164,
162,163,
163,164,
164,165,
164,172,
164,173,
165,166,
166,167,
166,171,
167,168,
168,169,
168,171,
169,170,
169,171,
170,171,
171,172,
172,173,
173,174,
174,175,
174,176,
174,177,
175,176,
176,177,
177,178,
178,179,
178,192,
179,180,
179,181,
179,192,
180,181,
181,182,
181,192,
182,183,
182,192,
183,184,
183,192,
184,185,
184,192,
185,186,
185,192,
186,187,
186,188,
186,191,
186,192,
187,188,
188,189,
188,190,
188,191,
189,190,
190,191,
191,192,
192,193,
192,199,
193,194,
193,199,
194,195,
194,199,
195,196,
195,197,
195,199,
196,197,
197,198,
197,199,
198,199,
